schema_name	routine_name	routine_type	parameter_id	parameter_name	data_type	character_or_binary_length	precision	scale	is_output	has_default_value	default_value
cdc	fn_cdc_get_all_changes_CV3OrderSetMappedFieldValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderSetMappedFieldValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderSetMappedFieldValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatus_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatusHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatusHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderStatusHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTask_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTask_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTask_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTaskOccurrence_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTaskOccurrence_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderTaskOccurrence_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrderUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrganizationalUnit_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrganizationalUnit_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OrganizationalUnit_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OutpatientOrder_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OutpatientOrder_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3OutpatientOrder_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PatientCareDocument_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PatientCareDocument_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PatientCareDocument_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Phone_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Phone_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Phone_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PhysicalNoteDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PhysicalNoteDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3PhysicalNoteDeclaration_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ProviderRole_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ProviderRole_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ProviderRole_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ResultCatalogItem_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ResultCatalogItem_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3ResultCatalogItem_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Service_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Service_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Service_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Source_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Source_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Source_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Specimen_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Specimen_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3Specimen_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TaskUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TaskUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TaskUserData_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TextualObservationLine_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TextualObservationLine_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3TextualObservationLine_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3User_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3User_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3User_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3UserDictionaryValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3UserDictionaryValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3UserDictionaryValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3VisitID_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3VisitID_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_CV3VisitID_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsCodedValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsCodedValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsCodedValue_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsFSListValues_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsFSListValues_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SCMObsFSListValues_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMAccommodation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMAccommodation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMAccommodation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBClientPrescription_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBClientPrescription_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBClientPrescription_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBHCPCSList_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBHCPCSList_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBHCPCSList_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReview_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReview_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReview_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReviewDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReviewDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOrderMedRecReviewDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliationDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliationDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBOutpatientReconciliationDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationDoc_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationDoc_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationDoc_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationLog_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationLog_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPatientEducationLog_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPEDictionary_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPEDictionary_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPEDictionary_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPharmacy_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPharmacy_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPharmacy_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPrescriptionHealthIssueXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPrescriptionHealthIssueXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBPrescriptionHealthIssueXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeDetail_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeHeader_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeHeader_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillChargeHeader_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillHCPCS_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillHCPCS_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBSBillHCPCS_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBScriptFrequency_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBScriptFrequency_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMBScriptFrequency_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEmployment_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEmployment_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEmployment_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEthnicityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEthnicityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientEthnicityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMClientVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMDisallowProviderRoleFacilityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMDisallowProviderRoleFacilityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMDisallowProviderRoleFacilityXRef_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMEffectiveDtmVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMEffectiveDtmVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMEffectiveDtmVisitHistory_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPractice_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPractice_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPractice_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeIdty_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeIdty_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeIdty_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocation_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocationProviderXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocationProviderXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGroupPracticeLocationProviderXREF_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGuarantor_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGuarantor_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMGuarantor_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceCarrier_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceCarrier_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceCarrier_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@to_lsn	binary	10	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMInsuranceType_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@row_filter_option	nvarchar	30	0	0	0	0	NULL
cdc	fn_cdc_get_all_changes_SXAAMPaymentMethod_CDC	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@from_lsn	binary	10	0	0	0	0	NULL
